ind,type,startbs,bl,endbs,dir,dist,walk
58053,3,59,L5,32,2,6536,3274
58053,2,44,L13,181,2,1854,8167
58053,2,1653,L9,59,1,3723,5469
58053,3,59,L66,32,2,6536,3274
58053,3,1341,L4,32,2,5286,8848
58053,2,1650,L9,188,2,1202,7877
58053,2,1653,L9,1331,1,10572,4666
58053,2,1653,L9,58,1,2909,5774
58053,3,214,L14,1,2,6511,2663
58053,3,29,L16,1,2,3431,4718
58053,3,69,L11,2,1,10126,7795
58053,2,1653,L9,1691,1,12225,3170
58053,3,983,L3,32,2,6769,2469
58053,3,136,L12,2,2,7900,8295
58053,2,44,L21,307,2,8248,7630
58053,2,1653,L9,1656,1,1695,5827
58053,2,44,L21,402,2,2581,7915
58053,2,44,L21,76,2,8825,7015
58053,3,1070,L33,506,2,6357,8529
58053,2,44,L21,401,2,1824,7615
58224,1,982,L3,1,2,7288,30
58224,2,1647,L9,188,2,2457,8671
58224,3,59,L66,1,2,6536,2036
58224,2,1656,L9,18,1,6752,2695
58224,2,1656,L9,65,1,6150,2788
58224,3,214,L14,1,2,6511,2011
58224,2,1656,L9,59,1,2518,6312
58224,3,214,L14,32,2,6511,2677
58224,3,16,L15,215,2,5738,4361
58224,2,1656,L9,1331,1,9367,5509
58224,2,1656,L9,311,1,7150,3298
58224,2,1656,L9,58,1,1704,6617
58224,3,1341,L4,1,2,5286,6929
58224,3,58,L10,32,2,7246,1992
58224,3,58,L10,1,2,7246,1326
58224,3,29,L1,32,2,2722,4132
58224,3,767,L5,1,2,10372,2511
58224,3,29,L16,1,2,3431,3466
58224,3,767,L5,32,2,10372,3177
58224,3,1341,L4,32,2,5286,7595
58224,3,16,L15,32,2,5738,4982
58224,3,29,L1,1,2,2722,3466
58224,3,29,L16,32,2,3431,4132
58224,3,17,L12,32,1,3239,5396
58224,3,59,L66,32,2,6536,2702
58224,2,1656,L9,1691,1,11020,4013
58224,1,1656,L6,32,2,7972,1555
58224,3,294,L17,32,2,3768,6922
58281,3,58,L10,1,2,7246,1371
58281,3,59,L66,1,2,6536,2081
58281,3,29,L1,1,2,2722,3511
58281,3,1341,L4,32,2,5286,7641
58281,3,16,L15,215,2,5738,4316
58281,2,1656,L9,65,1,6150,2834
58281,2,1656,L9,18,1,6752,2741
58281,2,1656,L9,58,1,1704,6663
58281,3,29,L16,1,2,3431,3511
58281,3,58,L10,32,2,7246,2038
58281,3,16,L15,32,2,5738,5028
58281,3,214,L14,1,2,6511,2056
58281,3,59,L66,32,2,6536,2748
58281,2,1656,L9,1331,1,9367,5555
58281,3,1341,L4,1,2,5286,6974
58281,3,17,L12,32,1,3239,5442
58281,3,767,L5,32,2,10372,3223
58281,3,294,L17,32,2,3768,6968
58281,3,214,L14,32,2,6511,2723
58281,2,1647,L9,188,2,2457,8717
58281,2,1656,L9,59,1,2518,6358
58281,3,29,L16,32,2,3431,4178
58281,3,29,L1,32,2,2722,4178
58281,1,1656,L6,32,2,7972,1601
58281,2,1656,L9,1691,1,11020,4059
58281,1,982,L3,1,2,7288,75
58281,2,1656,L9,311,1,7150,3344
58281,3,767,L5,1,2,10372,2556
58319,3,65,L14,1,2,3015,5571
58319,2,1654,L9,58,1,2603,6192
58319,2,1654,L9,18,1,7651,2350
58319,2,44,L10,46,1,3271,9331
58319,3,65,L10,1,2,3015,5571
58319,3,65,L66,1,2,3015,5571
58319,3,767,L5,1,2,10372,1670
58319,2,1654,L6,988,2,4586,3497
58319,2,1654,L6,32,2,8871,793
58319,3,362,L2,1,2,1078,7055
58319,3,18,L1,1,2,8161,6336
58319,3,542,L33,506,2,558,7704
58319,2,44,L21,307,2,8248,7208
58319,3,983,L3,1,2,6769,2078
58319,2,1654,L9,65,1,7049,2363
58319,2,1654,L9,311,1,8049,2952
58319,3,66,L4,1,2,2076,6349
58319,2,44,L21,402,2,2581,8466
58319,2,1649,L9,188,2,1558,8246
58319,2,1654,L6,384,2,12192,2288
58319,3,542,L24,506,2,558,7704
58319,2,1654,L6,1656,2,1348,6245
58319,2,1654,L6,29,2,6141,2779
58319,3,618,L25,506,2,2406,9237
58319,3,27,L16,1,2,4005,4748
58319,2,1649,L6,188,1,1558,8246
58319,2,1654,L9,59,1,3417,5887
58319,3,1070,L33,542,2,6357,8637
58319,2,44,L21,401,2,1824,8166
58319,2,1654,L9,1331,1,10266,5164
58319,3,66,L15,215,2,2122,6303
58319,2,1654,L6,381,2,9307,527
58319,2,44,L13,181,2,1854,8717
58319,2,1654,L6,66,2,6992,2204
58319,2,1654,L9,1656,1,1389,6245
58319,3,542,L45,506,2,558,7704
58319,3,542,L35,506,2,558,7704
58397,3,294,L17,32,2,3768,7488
58397,3,214,L14,1,2,6511,2246
58397,2,1655,L9,58,1,2224,5774
58397,3,29,L1,32,2,2722,4698
58397,3,17,L12,32,1,3239,5962
58397,3,1341,L4,32,2,5286,8161
58397,2,1655,L9,65,1,6670,1945
58397,3,58,L10,32,2,7246,2228
58397,1,1655,L6,32,2,8492,712
58397,3,58,L10,1,2,7246,1561
58397,3,59,L66,1,2,6536,2271
58397,2,1655,L9,59,1,3038,5469
58397,2,1655,L9,18,1,7272,1852
58397,2,1655,L9,1656,1,1010,5827
58397,3,214,L14,32,2,6511,2913
58397,3,983,L3,1,2,6769,1115
58397,2,1655,L9,1331,1,9887,4666
58397,3,983,L3,32,2,6769,1782
58397,3,767,L5,1,2,10372,1467
58397,3,767,L5,32,2,10372,2134
58397,2,1655,L9,311,1,7670,2455
58397,3,16,L15,32,2,5738,5548
58397,3,1341,L4,1,2,5286,7494
58397,3,29,L16,1,2,3431,4031
58397,3,29,L1,1,2,2722,4031
58397,3,16,L15,215,2,5738,4836
58397,3,29,L16,32,2,3431,4698
58397,2,1655,L9,1691,1,11540,3170
58397,2,1648,L9,188,2,1937,7828
58397,3,59,L66,32,2,6536,2938
58516,3,1674,L7,1680,1,5214,11718
58516,2,55,L13,162,1,10456,5144
58516,3,338,L2,345,1,2312,7128
58516,3,338,L2,344,1,1958,6824
58516,3,175,L7,1692,2,6860,8583
58516,3,338,L2,346,1,3147,7482
58516,1,1654,L9,1692,1,12602,1591
58516,3,338,L2,343,1,1654,7045
58516,2,55,L10,1,2,8483,2412
58516,2,1654,L6,386,2,12871,6423
58516,3,338,L2,342,1,1433,7200
58534,2,409,L27,741,1,2975,9671
58534,3,338,L2,343,1,1654,7107
58534,3,338,L2,345,1,2312,7190
58534,2,461,L5,59,2,2231,7350
58534,2,409,L5,741,1,2975,9671
58534,2,461,L43,59,2,2231,7350
58534,2,461,L27,59,2,2231,7350
58534,2,55,L10,1,2,8483,2404
58534,2,44,L13,188,2,3745,9716
58534,2,461,L22,59,2,2231,7350
58534,3,338,L2,344,1,1958,6886
58534,3,338,L2,342,1,1433,7262
58534,2,55,L13,162,1,10456,5136
58534,3,175,L7,1692,2,6860,8824
58534,3,58,L9,1692,1,10709,2423
58534,2,55,L13,58,1,1947,7509
58534,2,397,L21,57,1,1956,7489
58534,2,55,L10,58,2,1947,7509
58534,3,338,L2,346,1,3147,7544
58573,3,338,L2,349,1,4116,6139
58573,3,175,L7,1691,2,6177,7666
58573,3,338,L2,351,1,4322,6374
58573,3,338,L2,350,1,4322,6168
58573,3,338,L2,345,1,2312,6335
58573,2,57,L10,1,2,7571,2868
58573,3,338,L2,344,1,1958,6640
58573,3,338,L2,346,1,3147,5981
58573,3,175,L7,1692,2,6860,7445
58573,1,58,L9,1692,1,10709,418
58573,2,57,L13,162,1,9544,3994
58689,2,55,L10,58,2,1947,7233
58689,2,461,L5,59,2,2231,7079
58689,2,461,L27,59,2,2231,7079
58689,2,461,L43,59,2,2231,7079
58689,2,461,L5,66,2,6728,2995
58689,2,461,L27,180,2,5768,2799
58689,3,338,L2,350,1,4322,7509
58689,3,338,L2,346,1,3147,7302
58689,3,18,L17,262,1,2616,6871
58689,3,619,L26,262,1,2395,6956
58689,2,461,L22,180,2,5768,2799
58689,2,55,L13,18,1,7230,2654
58689,3,58,L9,1691,1,10026,1589
58689,2,55,L13,162,1,10456,4081
58689,2,55,L10,1,2,8483,3479
58689,3,619,L261,262,1,2395,6956
58689,3,771,L28,773,1,2542,6814
58689,3,338,L2,351,1,4322,7716
58689,3,175,L7,1692,2,6860,8329
58689,2,461,L43,18,2,5863,2780
58689,2,461,L22,59,2,2231,7079
58689,2,55,L10,66,2,7258,2869
58689,3,619,L262,262,1,2395,6956
58689,2,44,L13,188,2,3745,8939
58689,3,175,L7,1691,2,6177,7980
58689,2,409,L27,741,1,2975,8885
58689,2,397,L21,57,1,1956,7083
58689,2,55,L13,58,1,1947,7233
58689,2,409,L5,741,1,2975,8885
58689,3,58,L9,1692,1,10709,1938
58825,1,1656,L9,1692,1,11703,858
58825,3,1674,L7,1680,1,5214,9707
58825,3,1674,L7,1681,1,6516,9977
58825,2,1656,L6,386,2,11972,5689
58888,2,464,L5,66,2,5529,3442
58888,2,1672,L66,66,2,5571,3474
58888,2,464,L43,18,2,4664,3227
58888,2,464,L27,180,2,4569,3246
58888,3,771,L28,773,1,2542,5425
58888,3,619,L261,262,1,2395,5566
58888,3,338,L2,350,1,4322,6119
58888,1,58,L9,1691,1,10026,0
58888,3,619,L26,262,1,2395,5566
58888,2,214,L14,66,2,5286,3199
58888,3,175,L7,1692,2,6860,7506
58888,3,18,L17,262,1,2616,5482
58888,2,58,L13,18,1,5993,2299
58888,2,58,L10,66,2,6021,2514
58888,2,214,L14,1,2,6511,3809
58888,3,619,L262,262,1,2395,5566
58888,2,58,L10,1,2,7246,3124
58888,2,58,L13,162,1,9219,3726
58888,3,338,L2,351,1,4322,6326
58888,3,338,L2,346,1,3147,5912
58888,3,175,L7,1691,2,6177,7157
58888,2,464,L22,180,2,4569,3246
58933,1,1654,L9,1692,1,12602,93
58933,2,1654,L6,386,2,12871,4917
58933,3,1674,L7,1680,1,5214,10544
58933,3,1674,L7,1681,1,6516,10814
59072,2,55,L10,1,2,8483,3890
59072,2,55,L10,58,2,1947,8214
59072,3,338,L2,348,1,3654,7286
59072,3,338,L2,347,1,3386,7046
59072,2,461,L22,59,2,2231,8080
59072,2,55,L13,162,1,10456,5062
59072,2,55,L13,58,1,1947,8214
59072,2,397,L21,57,1,1956,8064
59072,3,58,L9,1694,1,11434,1956
59072,3,58,L9,1693,1,11045,1620
59072,3,338,L2,349,1,4116,7409
59072,2,461,L27,59,2,2231,8080
59072,2,44,L13,188,2,3745,9931
59072,3,175,L7,1694,2,7585,8357
59072,3,175,L7,1693,2,7196,8021
59072,2,409,L5,741,1,2975,9886
59072,2,461,L43,59,2,2231,8080
59072,2,461,L5,59,2,2231,8080
59072,2,409,L27,741,1,2975,9886
59076,1,399,L9,1692,1,11213,844
59076,3,1674,L7,1680,1,5214,10386
59076,2,1657,L6,386,2,11523,6058
59084,3,1674,L7,1680,1,5214,11179
59084,2,1654,L6,66,2,6992,3261
59084,1,1654,L9,1691,1,11919,1331
59084,3,175,L7,1691,2,6177,8323
59084,3,18,L17,262,1,2616,6772
59084,2,1654,L6,386,2,12871,5934
59084,2,55,L10,66,2,7258,2867
59084,3,338,L2,350,1,4322,7431
59084,3,338,L2,346,1,3147,7244
59084,3,619,L262,262,1,2395,6857
59084,2,55,L13,18,1,7230,2652
59084,3,338,L2,351,1,4322,7637
59084,2,55,L10,1,2,8483,3491
59084,3,1674,L7,1681,1,6516,10909
59084,2,55,L13,162,1,10456,4077
59084,3,619,L261,262,1,2395,6857
59084,3,619,L26,262,1,2395,6857
59084,3,175,L7,1692,2,6860,8102
59084,3,771,L28,773,1,2542,6715
59101,3,338,L2,343,1,1654,5840
59101,3,338,L2,346,1,3147,6720
59101,3,338,L2,342,1,1433,5994
59101,3,338,L2,344,1,1958,6061
59101,2,254,L16,1,2,6656,2648
59101,3,338,L2,345,1,2312,6366
59253,1,1654,L9,1693,1,12938,202
59253,3,1674,L7,1678,1,4217,10954
59253,2,1654,L6,386,2,12871,4275
59253,3,1674,L7,1679,1,4944,10704
59360,2,56,L21,57,1,1089,7479
59360,2,43,L13,44,2,985,8472
59360,3,338,L2,345,1,2312,6576
59360,3,338,L2,349,1,4116,6643
59360,3,338,L2,344,1,1958,6880
59360,2,56,L10,1,2,7961,2718
59360,2,56,L13,58,1,1425,7284
59360,2,56,L10,58,2,1425,7284
59360,3,338,L2,350,1,4322,6671
59360,3,175,L7,1691,2,6177,8149
59360,2,407,L5,741,1,3837,10007
59360,2,463,L27,59,2,1524,8866
59360,3,1654,L9,1692,1,12602,1534
59360,3,338,L2,346,1,3147,6222
59360,2,43,L10,44,1,985,8472
59360,2,43,L21,44,2,1099,8472
59360,3,338,L2,343,1,1654,7102
59360,2,56,L13,162,1,9934,4132
59360,2,463,L5,59,2,1524,8866
59360,3,1654,L9,1691,1,11919,1755
59360,2,43,L13,188,2,4346,8848
59360,2,463,L43,59,2,1524,8866
59360,3,175,L7,1692,2,6860,7928
59360,2,407,L27,741,1,3837,10007
59360,2,463,L22,59,2,1524,8866
59370,3,338,L2,345,1,2312,7292
59370,2,1653,L9,1692,1,12908,1066
59370,3,338,L2,344,1,1958,6987
59370,2,53,L10,1,2,10053,3189
59370,3,338,L2,342,1,1433,6920
59370,3,345,L2,346,1,1189,9288
59370,3,338,L2,343,1,1654,6766
59504,2,214,L14,1,2,6511,2522
59504,3,338,L2,346,1,3147,6386
59504,3,338,L2,345,1,2312,6032
59504,3,338,L2,344,1,1958,5727
59504,2,58,L10,1,2,7246,1837
59504,2,58,L9,1692,1,10709,1066
59504,3,338,L2,342,1,1433,5660
59504,3,338,L2,343,1,1654,5506
59514,3,1674,L7,1679,1,4944,10165
59514,2,1655,L6,386,2,12492,4190
59514,1,1655,L9,1693,1,12559,41
59514,3,1674,L7,1678,1,4217,10470
59537,3,619,L261,261,1,1993,6878
59537,3,619,L262,261,1,1993,6878
59537,3,771,L28,772,1,2007,6902
59537,3,294,L17,295,2,1280,7532
59537,2,1653,L9,1691,1,12225,850
59537,3,294,L26,295,2,1280,7532
59537,3,294,L261,295,2,1280,7532
59537,3,619,L26,261,1,1993,6878
59537,2,1653,L9,18,1,7957,1525
59537,3,294,L262,295,2,1280,7532
59537,3,860,L28,861,2,2067,7462
59537,2,1653,L6,66,2,7298,1740
59537,2,53,L10,66,2,8828,3092
59537,3,18,L17,261,1,2214,6828
59539,3,175,L7,1693,2,7196,7352
59539,2,57,L13,162,1,9544,4758
59539,2,57,L10,1,2,7571,3587
59539,1,58,L9,1693,1,11045,325
59539,3,175,L7,1694,2,7585,7688
59539,3,338,L2,348,1,3654,6273
59539,3,338,L2,347,1,3386,6033
59547,2,407,L27,741,1,3837,10600
59547,2,463,L43,59,2,1524,9459
59547,3,175,L7,1694,2,7585,8206
59547,2,43,L21,44,2,1099,9065
59547,3,338,L2,349,1,4116,6730
59547,3,1654,L9,1694,1,13327,1812
59547,2,56,L13,162,1,9934,4725
59547,2,463,L22,59,2,1524,9459
59547,3,338,L2,348,1,3654,6461
59547,2,56,L10,58,2,1425,7877
59547,2,56,L21,57,1,1089,8072
59547,2,463,L5,59,2,1524,9459
59547,2,463,L27,59,2,1524,9459
59547,3,1654,L9,1693,1,12938,1551
59547,3,175,L7,1693,2,7196,7945
59547,2,43,L13,188,2,4346,9441
59547,2,56,L13,58,1,1425,7877
59547,2,407,L5,741,1,3837,10600
59547,3,338,L2,347,1,3386,6222
59547,2,43,L13,44,2,985,9065
59547,2,56,L10,1,2,7961,3553
59547,2,43,L10,44,1,985,9065
59563,2,1655,L9,18,1,7272,1498
59563,2,1655,L9,1691,1,11540,801
59563,3,18,L17,261,1,2214,5328
59563,3,294,L262,295,2,1280,7660
59563,3,294,L261,295,2,1280,7660
59563,3,619,L26,261,1,1993,5378
59563,3,294,L17,295,2,1280,7660
59563,3,294,L26,295,2,1280,7660
59563,3,771,L28,772,1,2007,5403
59563,3,860,L28,861,2,2067,7589
59563,2,1655,L6,66,2,6613,1713
59563,3,619,L261,261,1,1993,5378
59563,3,619,L262,261,1,1993,5378
59605,3,771,L28,773,1,2542,6350
59605,2,1654,L6,386,2,12871,5187
59605,2,1654,L6,66,2,6992,2514
59605,3,619,L262,262,1,2395,6458
59605,1,1654,L9,1691,1,11919,584
59605,3,619,L26,262,1,2395,6458
59605,3,1674,L7,1680,1,5214,10814
59605,3,1674,L7,1681,1,6516,10544
59605,3,619,L261,262,1,2395,6458
59814,3,58,L10,1,2,7246,1380
59814,3,136,L12,3,2,8447,8634
59814,3,29,L16,1,2,3431,3851
59814,2,1656,L9,59,1,2518,5168
59814,2,399,L21,42,2,1089,6289
59814,2,399,L21,402,2,4271,7490
59814,3,29,L16,32,2,3431,3878
59814,3,59,L66,1,2,6536,2090
59814,3,69,L11,3,1,10673,8835
59814,3,17,L12,32,1,3239,5141
59814,3,294,L17,32,2,3768,6667
59814,3,1341,L4,1,2,5286,7314
59814,2,399,L21,307,2,9938,7936
59814,2,399,L21,304,2,9005,9067
59814,3,16,L15,215,2,5738,4746
59814,2,1656,L9,311,1,7150,2154
59814,2,1647,L9,188,2,2457,7527
59814,2,399,L21,401,2,3514,7190
59814,1,1656,L6,32,2,7972,412
59814,2,399,L21,76,2,10515,7321
59814,3,214,L14,1,2,6511,2066
59814,3,16,L15,32,2,5738,4727
59814,3,29,L1,32,2,2722,3878
59814,2,1656,L9,1691,1,11020,2755
59814,3,58,L10,32,2,7246,1407
59814,3,59,L66,32,2,6536,2117
59814,3,214,L14,32,2,6511,2093
59814,2,399,L21,44,2,2188,7281
59814,1,982,L3,32,2,7288,1270
59814,3,29,L1,1,2,2722,3851
59814,2,1656,L9,58,1,1704,5474
59814,3,767,L5,1,2,10372,2328
59814,3,69,L11,2,1,10126,8813
59814,3,136,L12,2,2,7900,8612
59814,2,1656,L9,1331,1,9367,4366
59814,3,767,L5,32,2,10372,2355
59814,2,1656,L9,65,1,6150,1644
59814,2,1656,L9,18,1,6752,1551
59814,3,1341,L4,32,2,5286,7341
59834,3,1654,L6,32,2,8871,1994
59834,3,1654,L6,31,2,7551,2152
59834,1,56,L10,32,2,7961,645
59834,3,29,L16,32,2,3431,5134
59834,2,56,L13,59,1,2239,5402
59834,3,69,L11,2,1,10126,8135
59834,2,43,L21,44,2,1099,7024
59834,2,43,L21,307,2,8849,7663
59834,2,407,L27,741,1,3837,8920
59834,2,56,L13,139,1,9185,4618
59834,3,208,L14,32,2,8685,3104
59834,3,116,L12,32,1,5878,7482
59834,2,56,L13,65,1,5871,1877
59834,2,463,L22,65,2,5061,3739
59834,3,136,L12,2,2,7900,8635
59834,3,136,L12,3,2,8447,8656
59834,2,463,L22,180,2,5061,4042
59834,2,463,L27,180,2,5061,4042
59834,2,463,L27,65,2,5061,3739
59834,2,463,L22,59,2,1524,7264
59834,3,208,L14,31,2,8019,3262
59834,3,29,L16,31,2,2765,5292
59834,3,66,L17,32,2,1410,6129
59834,2,43,L21,304,2,7916,8794
59834,3,66,L15,31,2,1410,6287
59834,2,56,L21,398,1,1089,5692
59834,2,463,L43,18,2,5156,3647
59834,3,29,L1,32,2,2722,5134
59834,2,56,L13,18,1,6708,1785
59834,1,463,L5,32,2,7246,2507
59834,3,210,L66,31,2,7600,3226
59834,2,43,L13,188,2,4346,7761
59834,2,43,L13,44,2,985,7024
59834,2,463,L27,59,2,1524,7264
59834,3,116,L12,31,1,4564,7640
59834,2,56,L21,57,1,1089,6032
59834,2,43,L21,402,2,3182,7233
59834,2,463,L43,65,2,5156,3739
59834,2,463,L43,59,2,1524,7264
59834,3,66,L17,31,2,1410,6287
59834,3,66,L4,32,2,2076,6129
59834,3,69,L11,3,1,10673,8156
59834,2,43,L21,76,2,9426,7048
59834,3,29,L1,31,2,2056,5292
59834,2,407,L27,743,1,4330,9835
59834,3,210,L66,32,2,8266,3068
59834,2,56,L13,58,1,1425,5707
59834,3,66,L4,31,2,1410,6287
59834,3,66,L15,32,2,2122,6129
59834,3,29,L3,31,2,2765,5292
59834,3,29,L3,32,2,3431,5134
59900,1,981,L3,32,2,7646,412
60010,2,55,L10,1,2,8483,1586
60010,3,338,L2,341,1,1279,6886
60010,3,338,L2,340,1,839,7240
60010,3,338,L2,342,1,1433,7326
60024,3,361,L2,362,2,645,7541
60024,3,338,L2,341,1,1279,7178
60024,2,55,L10,32,2,8483,1283
60024,2,55,L10,1,2,8483,1240
60024,3,338,L2,340,1,839,6824
60024,3,338,L2,339,1,485,7077
60197,3,380,L20,381,2,977,6602
60197,3,380,L20,382,2,1585,6236
60197,3,506,L35,507,1,1949,6746
60197,3,506,L24,507,1,1949,6746
60197,3,506,L45,507,1,1949,6746
60197,3,506,251,381,1,1062,6603
60197,1,1656,L6,382,2,9016,893
60197,2,982,L3,1,2,7288,1519
60197,3,506,L25,381,1,1062,6603
60197,3,506,251,382,1,1670,6237
60197,3,506,L33,507,1,1483,6746
60197,3,506,L25,382,1,1670,6237
60213,2,55,L13,65,1,6393,3648
60213,2,397,L21,398,1,1956,7117
60213,3,1657,L6,382,2,8567,2373
60213,3,380,L20,381,2,977,7969
60213,2,44,L13,188,2,3745,9674
60213,3,506,251,382,1,1670,7604
60213,3,506,L25,381,1,1062,7970
60213,3,1070,L33,542,2,6357,7691
60213,3,506,L35,507,1,1949,8113
60213,3,380,L20,382,2,1585,7603
60213,2,55,L10,1,2,8483,1874
60213,3,506,251,381,1,1062,7970
60213,2,409,L5,741,1,2975,9619
60213,2,461,L5,65,2,5877,3774
60213,3,506,L33,507,1,1483,8113
60213,3,506,L25,382,1,1670,7604
60213,3,506,L45,507,1,1949,8113
60213,3,1657,L6,381,2,7959,2739
60213,2,55,L10,65,2,6407,3648
60213,2,461,L5,1,2,7953,2000
60213,2,409,L27,741,1,2975,9619
60213,3,506,L24,507,1,1949,8113
60213,2,461,L27,65,2,5768,3774
60213,2,400,L21,307,2,7750,6266
60213,2,461,L43,65,2,5863,3774
60213,2,461,L22,65,2,5768,3774
60274,3,380,L20,382,2,1585,5716
60274,2,983,L3,1,2,6769,1519
60274,3,506,251,382,1,1670,5717
60274,3,506,L25,382,1,1670,5717
60274,3,1070,L33,542,2,6357,8535
60274,3,506,251,381,1,1062,6083
60274,3,506,L35,507,1,1949,6226
60274,1,1657,L6,382,2,8567,135
60274,3,506,L45,507,1,1949,6226
60274,3,506,L33,507,1,1483,6226
60274,2,399,L21,307,2,9938,6748
60274,3,380,L20,381,2,977,6082
60274,3,506,L24,507,1,1949,6226
60274,3,506,L25,381,1,1062,6083
60313,3,380,L20,381,2,977,7932
60313,1,1654,L6,382,2,9915,747
60313,2,55,L10,1,2,8483,1907
60313,3,506,251,382,1,1670,7497
60313,3,506,L45,507,1,1949,8076
60313,3,506,L25,381,1,1062,7933
60313,3,506,L35,507,1,1949,8076
60313,3,506,L33,507,1,1483,8076
60313,3,506,L25,382,1,1670,7497
60313,3,380,L20,382,2,1585,7496
60313,3,506,L24,507,1,1949,8076
60313,3,506,251,381,1,1062,7933
60321,3,506,251,381,1,1062,6202
60321,3,506,L45,507,1,1949,6344
60321,3,380,L20,381,2,977,6201
60321,3,380,L20,382,2,1585,6637
60321,3,506,251,382,1,1670,6638
60321,3,506,L25,382,1,1670,6638
60321,2,982,L3,1,2,7288,1117
60321,3,506,L24,507,1,1949,6344
60321,1,1656,L6,381,2,8408,858
60321,3,506,L33,507,1,1483,6344
60321,3,506,L35,507,1,1949,6344
60321,3,506,L25,381,1,1062,6202
60655,3,1674,L7,1344,1,8066,10165
60655,3,1674,L7,1343,1,7636,10554
60655,2,1655,L6,29,2,5762,3061
60655,3,65,L18,314,1,3153,5242
60655,3,1674,L7,1345,1,8314,10595
60655,1,1655,L9,1329,1,9157,57
60655,3,1674,L7,314,1,8815,10843
60655,3,619,L36,314,1,2018,6056
60655,2,1655,L6,386,2,12492,7606
60655,2,1655,L6,66,2,6613,2314
61137,1,1653,L6,387,2,13455,49
61137,3,380,L20,387,2,4819,7487
61137,1,1653,L9,1699,1,18107,289
61137,3,380,L20,386,2,4541,7945
61137,2,53,L10,1,2,10053,6162
61137,3,380,L20,388,2,5774,7765
61142,2,983,L3,1,2,6769,5342
61142,3,380,L20,387,2,4819,6164
61142,3,380,L20,388,2,5774,6442
61142,1,1657,L6,387,2,11801,382
61142,1,399,L9,1699,1,16412,240
61142,3,380,L20,386,2,4541,6622
61180,3,380,L20,387,2,4819,7980
61180,2,53,L10,1,2,10053,6523
61180,1,1653,L6,387,2,13455,542
61180,1,1653,L9,1700,1,18350,43
61511,2,254,L30,991,1,5854,6471
61511,2,254,L16,29,2,4580,5944
61511,2,980,L3,1,2,7850,3247
61511,3,380,L20,391,2,7465,7097
61511,2,254,L16,27,2,3025,6520
61511,3,1656,L6,389,2,13653,1883
61511,2,254,L23,29,2,4380,5944
61511,2,254,L16,1,2,6656,4071
61511,2,980,L3,29,2,5774,5120
61511,2,980,L3,983,2,1780,8036
61511,3,1656,L6,391,2,14896,1993
61511,3,380,L20,390,2,6809,6539
61511,2,254,L23,27,2,3025,6520
61511,3,1656,L9,366,1,15252,1421
61511,3,380,L20,389,2,6222,6987
61511,3,1656,L6,390,2,14240,1435
61511,2,254,L30,990,1,3975,6748
61559,1,1656,L6,389,2,13653,0
61559,3,380,L20,390,2,6809,6679
61559,1,1656,L9,367,1,15867,92
61559,3,380,L20,389,2,6222,6231
61559,2,982,L3,1,2,7288,4568
61621,1,1654,L6,387,2,13149,240
61621,1,1654,L9,1699,1,17801,0
61699,2,55,L10,58,2,1947,9962
61699,2,461,L22,65,2,5768,6258
61699,2,397,L21,57,1,1956,9837
61699,3,58,L9,365,1,13743,2162
61699,2,409,L27,741,1,2975,11638
61699,2,55,L13,162,1,10456,6834
61699,3,1657,L6,363,2,14447,2338
61699,2,461,L5,59,2,2231,9782
61699,2,55,L10,1,2,8483,4675
61699,2,55,L10,65,2,6407,6132
61699,2,461,L43,59,2,2231,9782
61699,2,461,L5,65,2,5877,6258
61699,2,461,L27,65,2,5768,6258
61699,2,55,L13,58,1,1947,9962
61699,2,461,L5,1,2,7953,4801
61699,2,461,L27,59,2,2231,9782
61699,3,380,L20,363,2,7465,7568
61699,2,409,L5,741,1,2975,11638
61699,2,44,L13,188,2,3745,11693
61699,3,175,L7,364,2,9216,8221
61699,2,55,L13,65,1,6393,6132
61699,2,461,L43,65,2,5863,6258
61699,3,175,L7,365,2,9894,8553
61699,2,461,L22,59,2,2231,9782
61699,2,397,L21,398,1,1956,9137
61699,3,58,L9,364,1,13065,1830
61770,3,380,L20,389,2,6222,7705
61770,1,1653,L6,389,2,14858,267
61770,3,380,L20,390,2,6809,7948
61770,1,1653,L9,367,1,17072,319
61770,2,53,L10,1,2,10053,5026
61800,2,55,L10,58,2,1947,9341
61800,2,461,L43,59,2,2231,9182
61800,2,55,L10,65,2,6407,5512
61800,2,55,L13,65,1,6393,5512
61800,3,58,L9,366,1,14258,2041
61800,2,461,L22,59,2,2231,9182
61800,3,380,L20,389,2,6222,7558
61800,3,1657,L6,390,2,13791,2786
61800,2,55,L10,1,2,8483,4055
61800,2,461,L27,59,2,2231,9182
61800,2,409,L5,741,1,2975,11503
61800,2,461,L5,59,2,2231,9182
61800,3,58,L9,367,1,14873,1671
61800,2,55,L13,58,1,1947,9341
61800,2,55,L13,162,1,10456,8278
61800,2,409,L27,741,1,2975,11503
61800,2,397,L21,57,1,1956,9321
61800,2,461,L5,1,2,7953,4201
61800,3,1657,L6,389,2,13204,2338
61800,2,461,L43,65,2,5863,5658
61800,2,461,L5,65,2,5877,5658
61800,2,461,L27,65,2,5768,5658
61800,3,380,L20,390,2,6809,8006
61800,3,175,L7,1696,2,11049,8198
61800,2,461,L22,65,2,5768,5658
61800,2,44,L13,188,2,3745,11548
61800,3,175,L7,366,2,10370,8442
61800,2,397,L21,398,1,1956,8982
