ind,type,startbs,bl,endbs,dir,dist,walk
45804,3,18,L10,46,1,11721,399
45804,3,34,L10,46,1,10687,593
45804,2,14,L12,17,1,1752,158
45804,2,14,L12,66,1,2603,130
45804,2,14,L12,32,1,4476,63
45804,3,2,L5,187,1,9796,35
45804,3,2,L6,188,1,11451,333
45804,3,2,L10,46,1,13268,402
45804,2,14,L15,17,2,2792,158
45804,2,14,L15,66,2,3643,130
45804,2,14,L15,32,2,4914,63
45804,2,14,L38,18,2,1537,147
45804,2,14,L44,17,2,1238,158
45804,2,1629,L441,17,2,1237,158
45804,3,322,L9,188,2,8978,484
45807,1,111,L13,182,2,19408,376
45807,2,112,L12,17,1,6720,147
45807,3,180,L27,183,1,7111,301
45807,2,112,L12,66,1,7571,119
45807,3,18,L5,183,1,7298,273
45807,2,112,L12,32,1,9444,52
45807,3,2,L5,183,1,8845,206
45807,3,180,L22,410,1,6526,352
45807,3,18,L43,410,1,6713,324
45807,2,1269,L38,18,2,4096,173
45807,2,111,L18,180,2,6242,376
45807,2,111,L18,35,2,7070,376
45807,3,35,L27,183,1,5763,203
45807,2,111,L18,34,2,6743,376
45807,3,34,L5,183,1,6264,203
45807,3,35,L5,183,1,5763,203
45807,3,35,L22,410,1,5178,254
45807,3,34,L43,410,1,5679,254
45807,3,35,L43,410,1,5178,254
45807,2,111,L36,619,2,3966,488
45836,2,12,L1,18,1,2616,66
45836,3,18,L10,45,1,10461,0
45836,2,23,L1,29,2,4995,194
45836,3,34,L10,45,1,9427,194
45836,2,12,L1,13,1,1079,66
45836,3,13,L13,45,2,11692,0
45836,3,34,L13,45,2,8876,194
45836,2,23,L15,22,1,1089,18
45836,2,12,L38,18,2,2616,66
45836,2,23,L38,1160,1,4566,45
45836,3,110,L13,45,2,19081,45
45836,2,12,L38,13,2,1079,66
45836,2,12,L38,17,2,2616,66
45836,3,17,L13,45,2,9936,0
45836,2,12,L44,17,2,2317,180
45836,2,12,L44,13,2,1079,66
45836,2,12,L44,14,2,2317,66
45836,3,14,L13,45,2,11173,0
45836,2,1627,L441,17,2,2317,180
45836,2,1627,L441,1629,2,1904,66
45840,1,14,L13,183,2,11991,0
45840,2,14,L1,18,1,1537,87
45840,3,180,L27,183,1,7111,87
45840,2,21,L1,29,2,6084,254
45840,3,34,L27,183,1,6264,194
45840,3,18,L5,183,1,7298,0
45840,3,34,L5,183,1,6264,194
45840,3,180,L22,411,1,6754,331
45840,3,34,L22,411,1,5907,438
45840,3,18,L43,411,1,6941,244
45840,3,34,L43,411,1,5907,438
45840,2,14,L12,17,1,1752,98
45840,2,14,L12,66,1,2603,70
45840,2,14,L12,32,1,4476,3
45840,3,2,L5,183,1,8845,3
45840,2,14,L15,17,2,2792,98
45840,2,14,L15,66,2,3643,70
45840,2,14,L38,18,2,1537,87
45840,2,14,L44,17,2,1238,98
45840,2,1629,L441,17,2,1237,98
45862,1,175,L13,181,2,18619,64
45862,2,175,L18,180,2,5692,64
45862,3,180,L22,410,1,6526,352
45862,2,175,L18,35,2,6520,64
45862,3,35,L22,410,1,5178,352
45862,3,180,L27,410,1,6526,352
45862,3,35,L27,410,1,5178,352
45862,2,175,L18,34,2,6193,64
45862,3,34,L43,410,1,5679,352
45862,3,35,L43,410,1,5178,352
45862,3,34,L5,410,1,5679,352
45862,3,35,L5,410,1,5178,352
45862,3,34,L10,45,1,9427,395
45862,2,175,L18,323,2,7702,175
45862,3,35,L10,45,1,8926,506
45862,2,175,L36,619,2,3416,176
45862,3,18,L43,410,1,6713,452
45862,3,18,L5,410,1,6713,452
45862,3,18,L10,45,1,10461,495
45867,2,13,L1,18,1,2056,36
45867,3,18,L66,1660,1,7509,0
45867,2,22,L1,29,2,5588,194
45867,3,34,L66,1660,1,6475,194
45867,3,18,L14,195,1,6812,377
45867,3,34,L14,195,1,5778,571
45867,2,13,L12,66,1,3122,106
45867,2,13,L12,32,1,4995,39
45867,3,2,L66,1660,1,9056,3
45867,2,13,L12,90,1,10202,36
45867,3,90,L21,394,1,7634,397
45867,2,13,L12,31,1,3681,110
45867,3,3,L14,195,1,7943,451
45867,2,13,L13,34,2,3317,36
45867,2,13,L13,40,2,6534,36
45867,3,40,L66,1660,1,3153,0
45867,2,13,L13,42,2,9631,36
45867,3,42,L21,402,2,5954,364
45867,2,13,L13,45,2,11692,220
45867,3,44,L21,402,2,2581,548
45867,2,13,L13,39,2,6138,36
45867,3,39,L14,195,1,3172,377
45867,2,13,L15,66,2,3124,106
45867,2,13,L15,215,2,4395,58
45867,3,1,L14,195,1,8617,399
45867,2,13,L38,18,2,2056,36
45867,2,13,L44,17,2,1757,150
45867,2,1628,L441,17,2,1818,144
45884,2,179,L13,34,2,6782,36
45884,3,34,L66,1661,1,6796,0
45884,2,179,L13,40,2,9999,36
45884,3,40,L66,1661,1,3474,0
45884,2,162,L36,619,2,2996,335
45884,3,18,L66,1661,1,7830,100
45898,2,8,L1,18,1,4066,87
45898,3,180,L22,411,1,6754,151
45898,2,26,L1,29,2,2530,210
45898,3,34,L22,411,1,5907,258
45898,3,180,L27,411,1,6778,151
45898,3,34,L27,411,1,5931,258
45898,3,18,L43,411,1,6941,64
45898,3,34,L43,411,1,5907,258
45898,3,18,L5,411,1,6965,64
45898,3,34,L5,411,1,5931,258
45898,2,8,L1,13,1,2529,0
45898,3,13,L13,183,2,12510,293
45898,3,34,L13,183,2,9694,487
45905,2,115,L12,66,1,6413,110
45905,3,18,L66,1661,1,7830,70
45905,2,115,L12,32,1,8286,43
45905,3,2,L66,1661,1,9377,3
45905,2,116,L13,34,2,6313,278
45905,3,34,L66,1661,1,6796,0
45905,2,116,L13,40,2,9530,278
45905,3,40,L66,1661,1,3474,0
45921,2,320,L18,34,2,3183,64
45921,3,34,L66,1661,1,6796,0
45921,2,320,L18,35,2,3510,64
45921,3,35,L66,1661,1,6295,0
45921,2,320,L36,619,2,1638,164
45921,3,18,L66,1661,1,7830,100
45921,2,320,L4,66,2,2914,134
45921,2,320,L9,34,2,3183,64
45921,2,320,L9,40,2,6400,64
45921,3,40,L66,1661,1,3474,0
45959,2,13,L1,18,1,2056,36
45959,3,18,L66,1660,1,7509,0
45959,2,22,L1,29,2,5588,194
45959,3,34,L66,1660,1,6475,194
45959,3,18,L14,195,1,6812,377
45959,3,34,L14,195,1,5778,571
45959,2,13,L12,66,1,3122,106
45959,2,13,L12,32,1,4995,39
45959,3,2,L66,1660,1,9056,3
45959,2,13,L12,90,1,10202,36
45959,3,90,L21,394,1,7634,397
45959,2,13,L12,31,1,3681,110
45959,3,3,L14,195,1,7943,451
45959,2,13,L13,34,2,3317,36
45959,2,13,L13,40,2,6534,36
45959,3,40,L66,1660,1,3153,0
45959,2,13,L13,42,2,9631,36
45959,3,42,L21,402,2,5954,364
45959,2,13,L13,45,2,11692,220
45959,3,44,L21,402,2,2581,548
45959,2,13,L13,39,2,6138,36
45959,3,39,L14,195,1,3172,377
45959,2,13,L15,66,2,3124,106
45959,2,13,L15,215,2,4395,58
45959,3,1,L14,195,1,8617,399
45959,2,13,L38,18,2,2056,36
45959,2,13,L44,17,2,1757,150
45959,2,1628,L441,17,2,1818,144
45984,1,174,L13,183,2,19444,327
45984,2,174,L18,180,2,6093,34
45984,3,180,L22,411,1,6754,64
45984,2,174,L18,35,2,6921,34
45984,3,35,L22,411,1,5406,64
45984,3,180,L27,411,1,6778,64
45984,3,35,L27,411,1,5430,64
45984,2,174,L18,34,2,6594,34
45984,3,34,L43,411,1,5907,64
45984,3,35,L43,411,1,5406,64
45984,3,34,L5,411,1,5931,64
45984,3,35,L5,411,1,5430,64
45984,2,174,L36,619,2,3817,146
45984,3,18,L43,411,1,6941,164
45984,3,18,L5,411,1,6965,164
45984,2,111,L12,17,1,7391,278
45984,2,111,L12,66,1,8242,250
45984,2,111,L12,32,1,10115,183
45984,3,2,L5,411,1,8512,67
45996,2,14,L1,18,1,1537,0
45996,3,18,L66,1662,1,8120,0
45996,2,21,L1,29,2,6084,254
45996,3,34,L66,1662,1,7086,194
45996,2,14,L12,66,1,2603,70
45996,2,14,L12,32,1,4476,3
45996,3,2,L66,1662,1,9667,3
45996,2,14,L13,34,2,2798,0
45996,2,14,L13,40,2,6015,0
45996,3,40,L66,1662,1,3764,0
45996,2,14,L15,66,2,3643,70
45996,2,14,L38,18,2,1537,0
45996,2,14,L44,17,2,1238,114
45996,2,1629,L441,17,2,1237,114
46032,2,114,L12,66,1,6788,0
46032,3,66,L11,98,2,10671,0
46032,2,114,L12,90,1,13868,0
46032,3,90,L11,98,2,3145,0
46032,3,180,L18,330,2,10261,320
46032,2,114,L12,17,1,5937,98
46032,2,114,L12,86,1,10510,0
46032,3,86,L18,330,2,6988,219
46032,3,90,L18,330,2,3247,219
46032,2,141,L12,144,2,1880,24
46032,3,111,L18,330,2,15656,225
46032,2,114,L12,85,1,9722,0
46032,3,85,L20,330,1,8049,219
46032,3,90,L20,330,1,3247,219
46032,3,90,L21,330,1,3247,219
46032,2,1181,L38,1160,1,3130,403
46032,3,110,L18,330,2,15962,264
46038,2,1269,L38,18,2,4096,70
46038,3,66,L11,99,2,10964,70
46038,2,112,L12,66,1,7571,38
46038,2,112,L12,90,1,14651,38
46038,3,90,L11,99,2,3438,0
46039,2,9,L1,18,1,3721,125
46039,3,66,L11,101,2,11586,182
46039,2,25,L1,31,2,3703,0
46039,3,31,L11,101,2,10735,112
46050,1,177,L18,334,2,14968,418
46059,2,14,L1,18,1,1537,130
46059,3,66,L11,101,2,11586,70
46059,2,21,L1,31,2,6957,0
46059,3,31,L11,101,2,10735,0
46059,2,14,L12,66,1,2603,60
46059,2,14,L12,90,1,9683,60
46059,3,90,L11,101,2,4060,0
46059,2,14,L13,180,2,2297,161
46059,2,14,L15,66,2,3643,60
46059,2,14,L15,32,2,4914,60
46059,3,32,L11,101,2,10176,0
46059,2,14,L38,18,2,1537,130
46059,2,14,L44,17,2,1238,232
46059,2,1629,L441,17,2,1237,232
46081,1,111,L18,330,2,15656,219
46081,2,111,L12,66,1,8242,0
46081,3,66,L11,98,2,10671,0
46081,2,111,L12,90,1,15322,0
46081,3,90,L11,98,2,3145,0
46081,2,111,L12,85,1,11176,0
46081,3,85,L20,330,1,8049,219
46081,3,90,L20,330,1,3247,219
46081,3,90,L21,330,1,3247,219
46081,2,111,L13,180,2,9899,101
46081,2,111,L13,42,2,16714,0
46081,3,42,L21,303,2,10782,129
46081,2,111,L13,45,2,18775,184
46081,3,44,L21,303,2,7409,313
46081,2,111,L36,619,2,3966,166
46081,2,111,L7,364,2,9766,0
46081,3,364,L20,330,1,16472,219
46081,2,111,L7,1698,2,12376,0
46081,3,369,L20,330,1,13507,219
46081,2,1268,L38,18,2,4734,362
46104,2,112,L12,66,1,7571,49
46104,3,66,L11,100,2,11162,40
46104,2,112,L12,90,1,14651,49
46104,3,90,L11,100,2,3636,40
46104,2,1269,L38,18,2,4096,156
46104,2,111,L13,180,2,9899,477
46104,2,111,L18,180,2,6242,477
46104,2,111,L18,86,2,9456,376
46104,3,86,L11,100,2,7377,40
46104,2,111,L18,90,2,12814,376
46104,2,111,L18,92,2,13461,376
46104,3,92,L11,100,2,2910,40
46104,2,111,L18,93,2,13677,376
46104,3,93,L11,100,2,2584,40
46104,2,111,L18,330,2,15656,430
46104,3,97,L11,100,2,1168,94
46104,2,111,L36,619,2,3966,542
46117,2,12,L1,18,1,2616,153
46117,3,180,L18,328,2,9624,87
46117,2,23,L1,29,2,4995,194
46117,3,34,L18,328,2,8777,194
46117,2,23,L38,1160,1,4566,45
46117,3,110,L18,328,2,15325,45
46117,2,12,L38,17,2,2616,164
46117,2,12,L38,18,2,2616,153
46117,2,12,L44,17,2,2317,164
46117,2,1627,L441,17,2,2317,164
46186,2,14,L1,18,1,1537,130
46186,3,66,L11,95,2,9726,70
46186,2,21,L1,31,2,6957,0
46186,3,31,L11,95,2,8875,0
46186,2,14,L12,66,1,2603,60
46186,2,14,L12,90,1,9683,60
46186,3,90,L11,95,2,2200,0
46186,2,14,L13,180,2,2297,161
46186,2,14,L15,66,2,3643,60
46186,2,14,L15,32,2,4914,60
46186,3,32,L11,95,2,8316,0
46186,2,14,L38,18,2,1537,130
46186,2,14,L44,17,2,1238,232
46186,2,1629,L441,17,2,1237,232
46196,2,14,L1,18,1,1537,87
46196,3,180,L18,327,2,9074,136
46196,2,21,L1,29,2,6084,254
46196,3,34,L18,327,2,8227,243
46196,2,14,L12,66,1,2603,101
46196,2,14,L12,17,1,1752,98
46196,2,14,L12,86,1,6325,0
46196,3,86,L18,327,2,5801,49
46196,2,14,L12,90,1,9683,0
46196,3,90,L18,327,2,2060,49
46196,2,21,L12,144,2,5915,66
46196,3,111,L18,327,2,14469,55
46196,2,14,L12,85,1,5537,0
46196,3,85,L20,327,1,6862,49
46196,3,90,L20,327,1,2060,49
46196,3,90,L21,327,1,2060,49
46196,2,21,L13,165,1,6342,60
46196,3,176,L18,327,2,12623,49
46196,2,14,L13,180,2,2297,0
46196,2,14,L13,35,2,3147,111
46196,3,323,L18,327,2,7399,160
46196,2,14,L13,42,2,9112,0
46196,3,42,L21,306,2,11930,0
46196,2,14,L13,45,2,11173,184
46196,3,44,L21,306,2,8557,184
46196,2,14,L15,66,2,3643,101
46196,2,14,L15,17,2,2792,98
46196,2,21,L38,1160,1,5655,105
46196,3,110,L18,327,2,14775,94
46196,2,14,L38,17,2,1537,98
46196,2,14,L38,18,2,1537,87
46196,2,14,L44,17,2,1238,98
46196,2,1629,L441,17,2,1237,98
46262,2,113,L12,66,1,7320,101
46262,3,180,L18,325,2,8641,135
46262,2,113,L12,17,1,6469,98
46262,2,113,L12,86,1,11042,0
46262,3,86,L18,325,2,5368,34
46262,2,113,L12,90,1,14400,0
46262,3,90,L18,325,2,1627,34
46262,2,142,L12,144,2,1330,6
46262,3,111,L18,325,2,14036,40
46262,2,113,L12,85,1,10254,0
46262,3,85,L20,325,1,6429,34
46262,3,90,L20,325,1,1627,34
46262,3,90,L21,325,1,1627,34
46262,3,66,L11,93,2,8673,245
46262,3,90,L11,93,2,1147,245
46262,2,1182,L38,1160,1,2163,245
46262,3,110,L18,325,2,14342,79
46262,2,1269,L38,17,2,4096,314
46262,2,1269,L38,18,2,4096,303
46274,1,175,L18,93,2,13127,64
46274,2,175,L13,180,2,9349,165
46274,3,66,L11,93,2,8673,101
46274,2,175,L13,42,2,16164,64
46274,3,42,L21,76,2,12799,71
46274,2,175,L13,45,2,18225,248
46274,3,44,L21,76,2,9426,255
46274,2,175,L36,619,2,3416,230
46274,2,175,L7,364,2,9216,64
46274,3,364,L20,93,1,14493,0
46274,2,175,L7,1698,2,11826,64
46274,3,369,L20,93,1,11528,0
46321,2,175,L13,42,2,16164,0
46321,3,42,L21,402,2,5954,56
46321,2,175,L13,45,2,18225,184
46321,3,44,L21,402,2,2581,240
46321,2,175,L13,34,2,9850,0
46321,3,34,L14,194,1,5609,83
46321,2,175,L13,39,2,12671,0
46321,3,39,L14,194,1,3003,83
46321,3,34,L66,194,1,6157,83
46321,2,175,L13,40,2,13067,0
46321,3,40,L66,194,1,2835,83
46321,2,175,L18,90,2,12264,0
46321,3,90,L21,395,1,8303,0
46321,2,175,L18,92,2,12911,0
46321,3,92,L21,395,1,7577,0
46321,2,175,L18,331,2,15524,0
46321,3,331,L21,395,1,5056,0
46321,2,175,L18,34,2,6193,0
46321,2,175,L18,323,2,7702,111
46321,3,35,L14,194,1,5108,194
46321,2,175,L18,35,2,6520,0
46321,3,35,L66,194,1,5656,83
46321,2,175,L36,619,2,3416,100
46321,3,18,L14,194,1,6643,183
46321,3,18,L66,194,1,7191,183
46326,2,179,L13,34,2,6782,0
46326,3,34,L14,195,1,5778,0
46326,2,179,L13,39,2,9603,0
46326,3,39,L14,195,1,3172,0
46326,2,179,L13,42,2,13096,0
46326,3,42,L21,402,2,5954,271
46326,2,179,L13,45,2,15157,184
46326,3,44,L21,402,2,2581,455
46326,3,34,L66,194,1,6157,353
46326,2,179,L13,40,2,9999,0
46326,3,40,L66,194,1,2835,353
46326,2,162,L36,619,2,2996,368
46326,3,18,L14,195,1,6812,100
46326,3,18,L66,194,1,7191,453
46332,2,320,L18,34,2,3183,0
46332,3,34,L14,190,1,4422,0
46332,2,320,L18,323,2,4692,111
46332,3,35,L14,190,1,3921,111
46332,3,34,L66,191,1,4983,324
46332,2,320,L18,35,2,3510,0
46332,3,35,L66,191,1,4482,324
46332,2,320,L36,619,2,1638,100
46332,3,18,L14,190,1,5456,100
46332,3,18,L66,191,1,6017,424
46332,2,320,L4,1,2,4139,0
46332,3,1,L14,190,1,7261,0
46332,2,320,L4,66,2,2914,70
46332,2,320,L9,34,2,3183,0
46332,2,320,L9,39,2,6004,0
46332,3,39,L14,190,1,1816,0
46332,2,320,L9,40,2,6400,0
46332,3,40,L66,191,1,1661,324
46339,2,9,L1,18,1,3721,55
46339,3,18,L14,193,1,6247,16
46339,2,25,L1,29,2,2830,194
46339,3,34,L14,193,1,5213,210
46339,3,18,L66,193,1,6608,16
46339,3,34,L66,193,1,5574,210
46372,1,179,L13,41,2,10324,158
46372,2,162,L36,619,2,2996,347
46372,3,180,L22,406,1,4865,112
46372,3,180,L27,406,1,4865,112
46372,3,18,L43,406,1,5052,100
46372,3,18,L5,406,1,5052,100
46372,3,18,L66,1658,1,5415,181
46372,3,18,L10,41,1,5077,222
46372,2,162,L36,320,2,1942,235
46372,3,320,L9,41,2,6904,122
46421,1,985,L3,1,2,7910,340
46421,2,951,L30,990,2,2756,170
46421,3,27,L1,1,2,3296,510
46421,2,951,L30,37,1,5039,8
46421,3,62,L10,1,2,4726,348
46421,2,951,L30,991,1,3234,129
46421,3,63,L10,1,2,3932,469
46421,3,62,L14,1,2,4726,348
46421,3,63,L14,1,2,3932,469
46421,2,951,L30,227,2,5180,29
46421,3,254,L16,1,2,6656,369
46421,2,951,L30,996,2,3797,103
46421,3,259,L16,1,2,4437,443
46421,3,62,L5,1,2,4726,348
46421,3,62,L66,1,2,4726,348
46421,2,985,L6,381,2,9000,39
46421,3,542,L24,506,2,558,39
46421,2,985,L6,383,2,10323,20
46421,3,373,L25,506,2,1629,20
46421,3,375,L25,506,2,626,0
46421,3,542,L33,506,2,558,39
46421,3,542,L35,506,2,558,39
46421,3,542,L45,506,2,558,39
46421,3,375,251,506,2,626,0
46421,3,373,251,506,2,1629,20
46421,2,985,L6,363,2,15488,0
46421,3,363,L20,376,1,8664,96
46421,3,375,L20,376,1,1458,96
46421,2,985,L6,66,2,6685,0
46421,3,66,L15,215,2,2122,323
46421,3,18,L1,1,2,9161,410
46421,2,985,L6,28,2,4479,0
46421,3,28,L1,1,2,2922,340
46421,2,951,L6,48,1,4434,5
46421,3,51,L10,1,2,13634,345
46421,2,951,L6,188,1,4060,4
46421,3,52,L10,1,2,13178,344
46421,3,66,L10,1,2,2076,340
46421,3,66,L14,1,2,2076,340
46421,3,28,L16,1,2,3631,340
46421,1,985,L6,32,2,8564,482
46421,3,66,L4,1,2,2076,340
46421,3,767,L5,1,2,10372,385
46421,3,66,L5,1,2,2076,340
46421,3,66,L66,1,2,2076,340
46421,1,985,L6,32,2,8564,482
46438,1,984,L3,1,2,8265,22
46438,1,984,L6,32,2,8919,281
46438,2,951,L30,990,2,2756,502
46438,3,27,L1,1,2,3296,170
46438,2,951,L30,37,1,5039,340
46438,3,62,L10,1,2,4726,8
46438,2,951,L30,991,1,3234,461
46438,3,63,L10,1,2,3932,129
46438,3,62,L14,1,2,4726,8
46438,3,63,L14,1,2,3932,129
46438,2,951,L30,227,2,5180,361
46438,3,254,L16,1,2,6656,29
46438,2,951,L30,996,2,3797,435
46438,3,259,L16,1,2,4437,103
46438,3,62,L5,1,2,4726,8
46438,3,62,L66,1,2,4726,8
46470,2,951,L3,953,1,1605,164
46470,3,399,L9,1695,1,12990,164
46470,2,985,L3,66,2,6685,70
46470,3,18,L9,1695,1,7330,70
46470,2,951,L30,37,1,5039,8
46470,3,62,L9,1695,1,9966,8
46470,2,985,L6,387,2,12842,0
46470,3,369,L7,1677,1,4470,8
46470,2,951,L6,1647,1,2123,0
46470,3,1656,L9,1695,1,13480,0
46470,2,985,L6,66,2,6685,70
46470,2,985,L6,388,2,13797,0
46470,3,388,L9,1677,2,4235,8
46483,1,221,L15,215,2,8184,45
46483,2,221,L44,17,2,2858,114
46483,3,18,L1,1,2,9161,114
46483,2,221,L44,13,2,1620,18
46483,3,22,L1,1,2,7127,18
46483,3,66,L10,1,2,2076,172
46483,3,66,L14,1,2,2076,172
46483,3,66,L16,1,2,2076,172
46483,3,66,L3,1,2,2076,172
46483,3,322,L4,1,2,3266,154
46483,3,66,L5,1,2,2076,172
46483,3,66,L66,1,2,2076,172
46483,3,66,L11,32,2,2724,431
46483,3,13,L12,32,1,4995,259
46483,2,221,L44,14,2,2858,0
46483,3,14,L12,32,1,4476,259
46483,3,17,L12,32,1,3239,259
46483,3,297,L17,32,2,2132,408
46483,3,66,L6,32,2,2730,431
46483,2,1626,L441,1630,2,2851,96
46483,3,19,L1,1,2,8324,90
46483,2,1626,L441,1628,2,1614,21
46483,2,1626,L441,17,2,2851,178
46483,2,1626,L441,1629,2,2438,6
46483,2,1181,L38,1160,1,3130,218
46483,3,110,L12,32,1,10421,304
46483,2,1181,L38,1182,1,1584,273
46483,3,113,L12,32,1,9193,359
46483,2,11,L1,18,1,3029,321
46483,3,66,L4,1,2,2076,70
46483,2,11,L1,13,1,1492,251
46483,3,66,L17,32,2,1410,329
46520,1,24,L1,1,2,4817,340
46520,1,221,L15,215,2,8184,850
46520,2,12,L38,16,2,2316,389
46520,3,16,L15,215,2,5738,323
46520,2,12,L38,17,2,2616,389
46520,3,17,L15,215,2,2637,323
46520,2,12,L38,18,2,2616,459
46520,3,66,L10,1,2,2076,410
46520,3,66,L14,1,2,2076,410
46520,3,66,L16,1,2,2076,410
46520,3,66,L3,1,2,2076,410
46520,3,66,L4,1,2,2076,410
46520,3,66,L5,1,2,2076,410
46520,3,66,L66,1,2,2076,410
46520,2,23,L44,218,1,2904,416
46520,3,219,L15,215,2,9389,357
46520,2,23,L44,216,1,2635,382
46520,2,12,L44,14,2,2317,389
46520,3,14,L15,215,2,4914,323
46520,2,12,L44,17,2,2317,389
46520,3,322,L4,1,2,3266,494
46520,2,1577,L441,1579,1,2904,416
46520,2,1577,L441,1578,1,2635,382
46520,2,1627,L441,17,2,2317,389
46522,2,8,L1,18,1,4066,16
46522,3,18,L9,1694,1,6278,70
46522,2,26,L1,1,2,4069,0
46522,3,1,L2,347,1,3787,309
46543,2,257,L16,66,2,4104,70
46543,3,18,L9,1694,1,6278,140
46543,2,257,L16,1,2,5329,0
46543,3,1,L2,347,1,3787,309
46543,2,257,L23,180,2,3053,87
46543,2,257,L30,37,1,8836,8
46543,3,62,L9,1694,1,8914,78
46552,2,8,L1,18,1,4066,16
46552,3,18,L9,1695,1,7330,8
46610,2,985,L6,363,2,15488,0
46610,3,363,L20,376,1,8664,14
46610,2,985,L6,381,2,9000,0
46610,3,375,L20,376,1,1458,14
46610,3,542,L24,506,2,558,121
46610,2,985,L6,383,2,10323,20
46610,3,373,L25,506,2,1629,102
46610,3,375,L25,506,2,626,82
46610,3,542,L33,506,2,558,121
46610,3,542,L35,506,2,558,121
46610,3,542,L45,506,2,558,121
46610,3,375,251,506,2,626,82
46610,3,373,251,506,2,1629,102
46619,2,8,L1,18,1,4066,16
46619,3,18,L9,1694,1,6278,0
46619,2,26,L1,1,2,4069,0
46619,3,1,L2,347,1,3787,372
46643,1,987,L3,1,2,4760,45
46643,1,987,L6,32,2,5414,304
46643,2,990,L30,37,1,7451,228
46643,3,62,L10,1,2,4726,53
46643,2,990,L30,991,1,5646,349
46643,3,63,L10,1,2,3932,174
46643,3,62,L14,1,2,4726,53
46643,3,63,L14,1,2,3932,174
46643,2,990,L30,227,2,2768,249
46643,3,254,L16,1,2,6656,74
46643,1,259,L16,1,2,4437,730
46643,3,62,L5,1,2,4726,53
46643,3,62,L66,1,2,4726,53
46656,2,951,L3,953,1,1605,164
46656,3,399,L9,1694,1,11938,164
46656,2,985,L3,66,2,6685,70
46656,3,18,L9,1694,1,6278,70
46656,2,985,L3,1,2,7910,0
46656,3,1,L2,347,1,3787,372
46656,2,951,L30,37,1,5039,8
46656,3,62,L9,1694,1,8914,8
46656,2,985,L6,387,2,12842,0
46656,3,369,L7,1678,1,4775,70
46656,2,951,L6,1647,1,2123,0
46656,3,1656,L9,1694,1,12428,0
46656,2,985,L6,66,2,6685,70
46656,2,985,L6,388,2,13797,0
46656,3,388,L9,1678,2,4540,70
46656,2,985,L6,32,2,8564,108
46656,3,338,L2,347,1,3386,480
46677,2,259,L16,66,2,3212,133
46677,3,18,L9,1695,1,7330,78
46677,2,259,L23,180,2,2161,150
46677,2,989,L30,37,1,7833,206
46677,3,62,L9,1695,1,9966,16
46677,2,7,L1,18,1,4684,375
46677,2,7,L6,1647,1,5892,375
46677,3,1656,L9,1695,1,13480,8
46691,2,950,L3,953,1,1797,164
46691,3,399,L9,1695,1,12990,172
46691,2,986,L3,66,2,6470,92
46691,3,18,L9,1695,1,7330,78
46691,2,986,L6,387,2,12627,22
46691,3,369,L7,1677,1,4470,0
46691,2,950,L6,1647,1,2315,0
46691,3,1656,L9,1695,1,13480,8
46691,2,986,L6,66,2,6470,92
46691,2,986,L6,388,2,13582,22
46691,3,388,L9,1677,2,4235,0
46691,2,951,L30,37,1,5039,200
46691,3,62,L9,1695,1,9966,16
46694,2,8,L1,18,1,4066,16
46694,3,18,L9,1695,1,7330,8
46706,2,259,L16,66,2,3212,133
46706,3,18,L9,1694,1,6278,140
46706,2,259,L16,1,2,4437,63
46706,3,1,L2,347,1,3787,309
46706,2,259,L23,180,2,2161,150
46706,2,989,L30,37,1,7833,206
46706,3,62,L9,1694,1,8914,78
46706,2,7,L1,18,1,4684,375
46706,2,7,L6,1647,1,5892,375
46706,3,1656,L9,1694,1,12428,70
46748,2,258,L16,66,2,3765,70
46748,3,18,L9,1694,1,6278,70
46748,2,258,L16,1,2,4990,0
46748,3,1,L2,347,1,3787,372
46748,2,505,L23,180,2,2714,87
46748,2,257,L30,37,1,8836,347
46748,3,62,L9,1694,1,8914,8
46758,1,63,L9,1694,1,8120,258
46758,2,63,L10,1,2,3932,258
46758,3,1,L2,347,1,3787,372
46758,2,63,L13,165,1,9722,258
46758,3,176,L7,1694,2,6289,0
46758,2,63,L13,171,1,12689,274
46758,3,172,L7,1694,2,10147,16
46758,2,63,L14,1,2,3932,258
46758,2,63,L5,1,2,3932,258
46758,2,63,L66,1,2,3932,258
46758,2,64,L18,314,1,3671,403
46758,3,1328,L7,1694,2,4610,70
46758,2,64,L18,171,1,8785,349
46758,2,987,L3,1,2,4760,391
46758,2,987,L6,387,2,9692,391
46758,3,369,L7,1678,1,4775,70
46758,2,987,L6,32,2,5414,499
46758,3,338,L2,347,1,3386,480
46765,2,987,L6,363,2,12338,80
46765,3,363,L20,376,1,8664,14
46765,2,987,L6,381,2,5850,80
46765,3,375,L20,376,1,1458,14
46765,3,542,L24,506,2,558,121
46765,2,987,L6,383,2,7173,100
46765,3,373,L25,506,2,1629,102
46765,3,375,L25,506,2,626,82
46765,3,542,L33,506,2,558,121
46765,3,542,L35,506,2,558,121
46765,3,542,L45,506,2,558,121
46765,3,375,251,506,2,626,82
46765,3,373,251,506,2,1629,102
46766,2,951,L3,953,1,1605,164
46766,3,399,L9,1694,1,11938,234
46766,2,985,L3,66,2,6685,70
46766,3,18,L9,1694,1,6278,140
46766,2,985,L3,1,2,7910,0
46766,3,1,L2,347,1,3787,309
46766,2,951,L30,37,1,5039,8
46766,3,62,L9,1694,1,8914,78
46766,2,985,L6,387,2,12842,0
